blk_no,street,Postcode,n_supmkt_400,dist_supmkt,n_food_400,n_mrt_400m,dist_mrt,dist_cbd,n_presch_400,n_sch_2km,prank_2km,grnarea_400
299A,COMPASSVALE ST,541299,0,491.611303595446,4,0,920.2857207669128,10847.741795288113,7,28,37.0,0.400649260845603
299A,TAMPINES ST 22,521299,3,252.56130900258637,81,0,688.2515425134137,10755.915546053126,6,20,10.0,2.046742497087909
299B,COMPASSVALE ST,542299,0,605.2608504058165,4,0,851.2573939066885,10853.629096893615,8,28,37.0,0.555879599733712
299C,COMPASSVALE ST,543299,0,548.1180788467129,4,0,868.9350533588489,10826.002866786006,11,28,37.0,0.103772063086052
3,BEACH RD,190003,1,158.77780758650135,124,0,438.18149468581834,55.641829381604644,1,5,126.0,6.442982869665335
3,BEDOK STH AVE 1,460003,3,224.0945031109395,37,0,422.5850030145734,7425.018661396005,4,17,6.0,2.071160644970296
3,DELTA AVE,160003,3,152.31478648484597,57,0,609.6019329989717,2227.4318008806176,6,12,15.0,0.0
3,DOVER RD,130003,1,140.74514189743698,27,0,710.2536952846248,7316.196324970722,2,11,13.0,0.93260234067553
3,EVERTON PK,80003,0,490.72776082076786,103,1,297.80772538812465,441.898135511785,4,7,15.0,0.729203618201348
3,GHIM MOH RD,270003,1,259.40009290722827,25,0,628.4820685230051,7202.7494939729795,5,8,13.0,2.375772855905455
3,HAIG RD,430003,1,291.4925232930598,51,0,856.1740220707414,3284.6956905733414,3,14,9.0,0.728777676832648
3,HOLLAND CL,271003,3,263.38811521237744,68,0,403.95619801295675,6071.589721033066,8,10,13.0,1.451980765893156
3,JLN BATU,431003,0,554.2470951459486,10,1,398.78221266585024,1652.8107060794566,2,9,35.0,1.627050802191253
3,JOO CHIAT RD,420003,3,57.857857263922384,118,0,626.9803316079915,3623.654526412558,3,14,9.0,0.849130089290919
3,LOR 7 TOA PAYOH,310003,2,122.440169528589,31,0,863.1423036084316,3991.9528679785044,6,22,12.0,1.243854723357444
3,LOR LEW LIAN,531003,1,396.49449026250204,39,1,297.00751025537147,5172.064012472879,7,16,42.0,0.023388278569205
3,MARINE TER,440003,1,310.2887674793212,29,0,1946.0743792829467,5414.492007049955,2,11,9.0,10.684877079389473
3,PINE CL,392003,1,209.07577109809057,32,1,103.23026588005564,1613.787942132725,11,10,35.0,0.305082933166435
3,QUEEN'S RD,266734,4,211.74487733998768,42,1,380.6652608083827,5210.430728105448,5,9,14.0,1.172454465566421
3,TECK WHYE AVE,680003,2,197.02957421542462,51,0,965.1959490066205,14317.815735455055,5,21,27.0,0.933538630947853
3,TG PAGAR PLAZA,81003,5,93.85846468451648,419,1,394.78578865029306,92.60891793423966,9,3,88.0,1.52810918672738
3,TOH YI DR,590003,3,254.74901831498562,65,1,277.32703716072774,9623.90435250925,3,4,3.0,0.0
3,UPP ALJUNIED LANE,360003,3,131.79511968895895,65,0,870.7780066594653,3516.0188010368424,3,15,42.0,1.438475290526462
3A,GEYLANG SERAI,402003,2,134.77800573954985,97,0,544.6924823887041,3669.510517112834,4,14,9.0,0.843812189204456
3A,HOLLAND CL,272003,4,211.21422099360348,94,1,348.72678873305614,6080.639031660802,8,10,13.0,1.616311269906342
3A,UPP BOON KENG RD,381003,2,130.97838798618002,46,1,281.2738172670885,1135.5757317963562,4,12,35.0,1.708454291140304
3B,UPP BOON KENG RD,382003,2,184.54637863649916,46,1,349.60692081830723,1202.8983694880676,4,12,35.0,1.47058952539655
3C,UPP BOON KENG RD,383003,2,140.0721305538235,52,1,317.7778439332095,1164.5392181868149,4,10,35.0,1.074636056114094
3D,UPP BOON KENG RD,384003,2,78.37099294394021,53,1,257.0256036971058,1102.8230660706884,4,10,35.0,1.198651358640142
30,BALAM RD,370030,2,129.53238571210852,48,0,463.22209847405736,3487.136488404474,4,11,42.0,0.375793333338151
30,BENDEMEER RD,330030,1,4.420862590743158,57,1,246.8724031383644,1644.5000918187611,7,10,60.0,0.538498261674088
30,CASSIA CRES,391030,1,239.0374572347212,34,1,369.4376049951865,1724.890947228518,14,11,35.0,0.0
30,GHIM MOH LINK,272030,2,91.87990837832871,25,0,645.4753464633121,7389.970420478481,2,10,13.0,0.764704419394832
30,HOLLAND CL,270030,3,311.50087718128646,68,0,454.41704745254896,6055.953702364512,7,10,13.0,1.195741235182698
30,JLN KLINIK,160030,4,132.67563026215066,140,1,209.72103384177353,1928.249862860238,6,13,15.0,0.569272581770253
30,JLN BAHAGIA,320030,3,120.04364679527102,51,0,806.6062892036176,2527.1364571279223,8,16,12.0,0.165268654348826
30,KELANTAN RD,200030,2,256.15819422743874,183,1,156.22705771866833,334.6915281972122,2,7,17.0,2.125642340357432
30,MARSILING DR,730030,0,1113.3210466955868,13,0,1125.8628745945748,17909.229980962165,4,8,90.0,0.696141231242609
30,MARINE CRES,440030,0,492.9661921655514,2,0,1869.5438232887816,4684.043954640951,6,12,9.0,2.989204966686418
30,NEW UPP CHANGI RD,461030,2,371.8161634517048,18,0,718.2286827950131,7821.336135088955,7,17,6.0,2.071160644970296
30,TANGLIN HALT RD,140030,1,366.65757940267366,41,1,394.1123633703371,5355.867568995076,4,7,20.0,0.0
30,TEBAN GDNS RD,600030,2,169.33674450488505,35,0,1409.199462036028,12497.394004313144,5,3,111.0,4.308968070948177
30,TELOK BLANGAH RISE,90030,0,541.3471034396732,11,0,841.0613508011884,2353.5742643614203,2,8,15.0,27.843864681207556
30A,HOLLAND CL,271030,2,359.3107192975629,52,0,495.37365453543634,5987.056044840332,8,10,13.0,0.646527236494275
300,CANBERRA RD,750300,0,463.5724415534285,15,0,474.98437505657057,16166.525307995107,3,11,29.0,0.022469936729359
301,ANG MO KIO AVE 3,560301,2,343.4208927482074,152,0,492.41343619609285,7175.000057509003,11,19,2.0,1.20307700922616
301,BT BATOK ST 31,650301,3,193.1602950069429,69,0,411.0796102723677,13141.93152203477,4,15,40.0,0.0
301,CLEMENTI AVE 4,120301,1,286.96777508149006,27,0,799.5978827372899,9918.89791049771,6,11,5.0,3.276815020293159
301,HOUGANG AVE 5,530301,1,220.70684329944987,65,0,424.07814131923044,7564.684731726393,6,18,23.0,1.100854181898974
301,JURONG EAST ST 32,600301,0,441.7709727719308,38,1,373.12414895332716,13884.786441818105,2,16,7.0,1.999668143266941
301,SERANGOON AVE 2,550301,1,337.8671078442549,65,0,431.9485277256674,5367.163166829418,4,16,22.0,0.331216604963891
301,SHUNFU RD,570301,1,373.6774241695173,11,1,141.53326672565737,5415.924156210646,6,15,4.0,0.63248470952991
301,TAMPINES ST 32,520301,2,243.12582112472748,74,1,326.38663019119787,11085.801385658866,6,18,16.0,0.146986378562436
301,UBI AVE 1,400301,1,90.22789061403043,70,1,311.1583182726508,4726.954805687054,6,4,45.0,0.710304927892936
301,WOODLANDS ST 31,730301,2,0.000968213940646,65,1,127.56098810993761,16801.787125748335,8,10,63.0,0.26917606223822
301A,ANCHORVALE DR,541301,2,143.9736205645319,65,0,511.85944786570576,9713.336488117484,7,29,31.0,0.107153624846025
301A,PUNGGOL CTRL,821301,2,50.33867675984968,16,0,459.5377260375694,11807.59252847405,8,21,47.0,3.71558035525026
301B,ANCHORVALE DR,542301,1,194.77025136002672,55,0,554.8625427365887,9725.339440259255,6,27,31.0,0.338934949766059
301B,PUNGGOL CTRL,822301,2,66.15405974679253,16,0,426.39177077494855,11805.77084410438,8,21,47.0,3.717458866841653
301C,ANCHORVALE DR,543301,2,234.8012743462785,21,0,602.6745290363444,9640.686648024897,6,30,31.0,0.061256129096123
301C,PUNGGOL CTRL,823301,2,92.0459736226556,19,0,399.87990091409705,11810.843828023362,8,21,47.0,3.889875710700126
301D,ANCHORVALE DR,544301,2,223.7946445043681,21,0,590.6226380696147,9635.024851074431,7,30,31.0,0.022269513826434
301D,PUNGGOL PL,824301,2,112.71073677263722,21,1,373.65866829649127,11806.569361595168,8,21,47.0,3.814654139349213
302,ANG MO KIO AVE 3,560302,2,352.9700044660106,43,0,535.642021387701,7142.264193583745,10,19,2.0,2.474233261769536
302,BT BATOK ST 31,650302,3,184.82551726821987,60,0,426.81161985709423,13194.189791936433,4,15,40.0,0.0
302,CANBERRA RD,750302,1,392.1840333803074,34,0,559.1681953776035,16071.687810264482,4,12,29.0,0.022808224121889
302,CLEMENTI AVE 4,120302,1,310.3222201470233,27,0,751.2768056410264,9901.74254540856,6,11,5.0,3.254738702254785
302,HOUGANG AVE 5,530302,2,262.76510688373526,92,1,392.61938893759094,7666.907670558745,6,18,23.0,0.824335604831494
302,JURONG EAST ST 32,600302,1,372.6759309858218,33,1,331.57553036975725,14019.36438305626,3,16,7.0,1.936143258815605
302,SERANGOON AVE 2,550302,0,408.32803761409093,44,1,372.9317996113125,5397.823298357929,4,14,22.0,0.504499692985202
302,SHUNFU RD,570302,0,436.1534681290499,9,1,80.79442346797833,5388.835221806649,6,15,4.0,0.032980520958134
302,TAMPINES ST 32,520302,2,182.54608533112474,74,0,439.8116879527463,11001.489914354632,5,19,16.0,0.366432271600467
302,UBI AVE 1,400302,1,105.33896766360067,62,1,194.07318713852962,4597.939149879833,6,4,45.0,0.718575908226937
302,WOODLANDS ST 31,730302,2,101.56111374660996,65,1,117.81483539197406,16748.31573060151,10,12,63.0,0.468911919805831
302,YISHUN CTRL,760302,4,302.8471133661323,118,0,523.6719377258433,14130.120811458759,6,19,29.0,2.227121312132268
302A,ANCHORVALE LINK,541302,2,248.05513607933324,20,0,559.9159891399538,9542.59518493085,6,30,31.0,1.17570018457051
302A,PUNGGOL PL,821302,1,203.89902034684638,94,1,264.2204475556194,11766.314966544754,7,22,47.0,3.290037613565566
302A,WOODLANDS ST 31,731302,2,162.41397504306374,76,1,154.30516561265472,16729.902948454408,9,12,63.0,0.65523010038423
302B,ANCHORVALE LINK,542302,2,313.00333191327167,20,0,613.1270939977805,9559.756463488213,6,30,31.0,0.493995126824198
302B,PUNGGOL PL,822302,1,167.1718744741787,94,1,302.2730718934538,11774.16563620449,7,22,47.0,3.373609704773445
302C,ANCHORVALE LINK,543302,2,347.59602734441677,21,0,663.1589443451777,9567.329086169824,7,30,31.0,0.014986982885592
302C,PUNGGOL PL,823302,1,170.87124569841225,94,1,322.7063727945773,11817.066042737159,7,22,47.0,3.815435184288043
302D,ANCHORVALE LINK,544302,1,382.7746402761476,20,0,699.9805455413496,9568.581943978854,7,29,31.0,0.044342605412079
302D,PUNGGOL PL,824302,2,141.6541463500344,22,1,347.8319938692675,11811.776513630664,7,21,47.0,3.539566077678415
303,ANG MO KIO AVE 1,560303,1,350.30152708220544,40,0,599.9557688703381,7100.225036254275,8,19,2.0,5.077211306491356
303,BT BATOK ST 31,650303,3,231.81534800167537,60,0,467.8193473190322,13198.637291902623,4,15,40.0,0.0
303,CANBERRA RD,750303,1,395.7408301951177,33,0,550.8843876019592,16052.171283991021,4,12,29.0,0.271030125390516
303,CLEMENTI AVE 4,120303,1,345.0565639074561,27,0,706.8414390947923,9895.532887523754,7,11,5.0,3.230710888494798
303,HOUGANG AVE 5,530303,1,200.57115897166844,69,0,449.63688822323905,7616.408778056793,6,18,23.0,0.826491676808472
303,JURONG EAST ST 32,600303,0,470.2743725701653,34,0,435.80532722364234,13911.686607903774,2,16,7.0,2.072526300747884
303,SERANGOON AVE 2,550303,0,413.4071439835827,33,1,383.29940966114043,5432.301973797134,4,14,22.0,0.571321518185439
303,SHUNFU RD,570303,1,354.01608859749854,12,1,157.74357322851583,5453.619764558029,6,16,4.0,0.203933223029212
303,TAMPINES ST 32,520303,2,256.1512921717227,74,0,484.10327804128826,11050.179372517994,4,18,16.0,0.81982861870313
303,WOODLANDS ST 31,730303,2,95.52337271098975,65,1,189.70131507285967,16706.39137875302,9,10,63.0,0.315846028149187
303,YISHUN CTRL,760303,3,260.082437017599,47,0,570.5764713401259,14150.888341195143,5,19,29.0,2.538841432552954
303A,ANCHORVALE LINK,541303,2,264.5892980366638,20,0,532.7037569083323,9478.193310705803,5,31,31.0,1.17570018457051
303A,PUNGGOL CTRL,821303,2,42.310296021362056,16,0,419.21641022304806,11750.136286067735,8,21,47.0,2.916554983664571
303B,ANCHORVALE LINK,542303,1,374.62084716642164,13,0,620.6164466860342,9488.644551148192,7,30,31.0,0.330690791632313
303B,PUNGGOL CTRL,822303,2,70.94219085690838,21,1,391.0721769521467,11755.487841912867,8,21,47.0,3.17320622861869
303C,ANCHORVALE LINK,543303,2,344.38771177036,21,0,613.5865854487031,9517.698370326358,6,31,31.0,0.416838553070737
303C,PUNGGOL CTRL,823303,2,100.20900488014422,21,1,363.24627690411444,11760.509745452435,8,22,47.0,3.299593683943081
303D,PUNGGOL PL,824303,1,137.5045073262724,11,1,329.1405576106915,11768.858573226547,7,22,47.0,3.118084783436497
304,ANG MO KIO AVE 1,560304,2,350.41642503933707,14,0,645.2996072975483,7064.684592339601,9,18,2.0,7.204502674183147
304,BT BATOK ST 31,650304,3,204.14702743667468,60,0,461.5265266935928,13259.004533081214,5,15,40.0,0.0
304,CANBERRA RD,750304,0,446.3184755141052,20,0,499.57662108576915,16102.932467663108,3,10,41.0,0.036736626632106
304,CLEMENTI AVE 4,120304,1,359.96382412794895,22,0,662.0096608339358,9862.442045079259,8,11,5.0,3.184487307154913
304,HOUGANG AVE 5,530304,1,176.9984000916921,62,0,526.1081519508407,7630.850613657705,7,17,23.0,0.688598606756364
304,JURONG EAST ST 32,600304,1,395.0296796803476,27,1,390.77383531717635,14012.876272978505,3,16,7.0,2.211368414817572
304,SERANGOON AVE 2,550304,1,332.3702614766613,44,0,470.6946636616454,5469.728403770466,5,16,22.0,0.471135660301003
304,SHUNFU RD,570304,1,283.65582660502673,13,1,227.15058194858014,5509.804603797663,5,15,4.0,0.387965475457474
304,TAMPINES ST 32,520304,1,317.6665082385838,71,0,491.42432134760406,11112.797312695187,5,18,16.0,0.813624975373449
304,UBI AVE 1,400304,1,85.64175889123514,70,1,224.36669043041576,4586.363875453824,7,5,45.0,0.879307315718919
304,WOODLANDS ST 31,730304,2,182.22414144948465,50,1,290.87176967701913,16631.070646803226,10,9,63.0,0.127880260136158
304,YISHUN CTRL,760304,3,237.6099881392971,40,0,601.7067465331846,14175.042480237891,6,19,29.0,2.730012544812044
304A,ANCHORVALE LINK,541304,0,477.53205893307796,12,0,724.9497487019626,9513.616552940777,5,29,31.0,0.0
304B,ANCHORVALE LINK,542304,0,416.25725154895196,12,0,772.0698199228395,9602.803432998318,6,28,31.0,0.249870233323182
305,ANG MO KIO AVE 1,560305,1,245.49523102108597,63,0,565.913053170328,7026.9010890356785,7,18,2.0,7.404646409003754
305,BT BATOK ST 31,650305,3,189.89638696030613,60,0,451.63770720181986,13280.062848116186,3,15,40.0,0.0
305,CANBERRA RD,750305,0,412.2418156029718,7,0,445.40639369052315,16156.429233382605,3,10,41.0,0.0
305,CHOA CHU KANG AVE 4,680305,1,240.59641952261256,120,1,195.3539353489411,15295.567333329465,5,16,27.0,0.561121143166671
305,CLEMENTI AVE 4,120305,1,191.08129694165515,23,0,789.699463729087,9799.99360561939,5,11,5.0,3.187809331054161
305,HOUGANG AVE 5,530305,1,109.43983626249658,59,0,531.4167685153789,7528.872835389672,7,18,23.0,0.831899390268556
305,JURONG EAST ST 32,600305,0,447.54921233444634,16,0,450.31020463077306,13977.99371816803,3,15,7.0,2.320175568107753
305,SERANGOON AVE 2,550305,0,422.7108563949565,33,1,398.5570411601093,5471.330214948665,5,14,22.0,0.705727404915885
305,SHUNFU RD,570305,1,353.6864220967566,13,1,173.81760599883702,5480.93379659082,6,16,4.0,0.140569406366839
305,TAMPINES ST 32,520305,2,254.76050553919453,74,0,439.74315311480336,11072.463151324706,4,18,16.0,0.817391143500939
305,UBI AVE 1,400305,1,65.94064099795378,69,1,346.1308190950462,4674.4861934337305,7,5,45.0,0.879307315718919
305,YISHUN CTRL,760305,3,303.0324361924136,64,0,516.4374053183419,14224.686124655733,6,19,29.0,1.827710918223584
305A,ANCHORVALE LINK,541305,0,535.8396716384796,12,0,822.6841421441237,9548.77478147133,5,28,31.0,0.0
305A,PUNGGOL RD,821305,2,163.06210243731573,16,0,518.8655977576792,11921.87849461314,10,20,47.0,4.01982307403945
305B,ANCHORVALE LINK,542305,0,470.359382020908,12,0,814.4831211014706,9645.177476175608,5,26,31.0,0.832391576565149
305B,PUNGGOL RD,822305,2,180.9120605671776,16,0,473.3035245168832,11932.13611505205,7,20,47.0,4.775801573624515
305C,ANCHORVALE LINK,543305,0,551.2086357975354,12,0,892.6316945462338,9621.51035867497,6,26,31.0,0.686897355055226
305D,ANCHORVALE LINK,544305,0,615.9461925802298,11,0,939.5014915466579,9595.265322433248,3,26,31.0,0.036586923226148
305D,PUNGGOL DR,824305,2,244.59828892667574,16,0,543.8642473934917,12003.039282986983,9,20,47.0,5.171571303905482
306,ANG MO KIO AVE 1,560306,1,246.45232390288254,52,0,613.9072404914008,6991.456055582715,6,18,2.0,10.169986789093088
306,BT BATOK ST 31,650306,3,229.18403487804864,52,0,489.4136874119517,13342.640266727087,4,15,40.0,0.0
306,CANBERRA RD,750306,0,433.3785675606842,7,0,457.06346247095195,16159.200132382537,3,10,41.0,0.0
306,CHOA CHU KANG AVE 4,680306,1,230.92862526745907,119,1,168.8309422807336,15340.078425165102,5,16,27.0,0.555391781296153
306,CLEMENTI AVE 4,120306,1,250.99255448337033,31,0,719.9494913809398,9786.877178071712,7,11,5.0,3.167342875890145
306,HOUGANG AVE 5,530306,1,116.04333217473209,49,0,570.1874225299587,7571.675440165715,5,17,23.0,0.646950537496944
306,JURONG EAST ST 32,600306,0,453.04530697048244,15,0,506.23392712798443,14007.75320756345,3,15,7.0,2.408358169224212
306,SERANGOON AVE 2,550306,0,434.2445328905558,23,0,415.3321098002944,5506.8073172057175,5,14,22.0,0.758504766304881
306,SHUNFU RD,570306,0,400.0967937364418,10,1,175.65922558180648,5479.7101584503125,6,16,4.0,0.292057285763719
306,TAMPINES ST 32,520306,2,264.20568960470854,74,1,385.9587508322334,11099.800875645888,5,18,16.0,0.748507282312068
306,WOODLANDS ST 31,730306,2,214.21383429047745,56,1,292.56869989919164,16587.93754491826,10,10,63.0,0.310596586594898
306,YISHUN CTRL,760306,3,262.6671616574269,53,0,610.9199445995147,14238.359961196176,6,19,29.0,2.557050993049372
306A,ANCHORVALE LINK,541306,0,418.41518578702835,18,0,735.4201000051168,9762.690931490048,7,26,31.0,1.146421641026407
306A,PUNGGOL PL,821306,2,275.0658898814979,99,0,407.27749558339474,11975.864140596092,8,20,47.0,5.221669053796353
306B,ANCHORVALE LINK,542306,0,464.42161870360405,12,0,796.4494425289075,9696.919110817273,6,27,31.0,1.064423902200463
306B,PUNGGOL PL,822306,2,232.65257538746653,17,0,434.568041104608,11959.34859703247,7,20,47.0,5.067657489697328
306C,ANCHORVALE LINK,543306,0,520.0615157064781,18,0,844.0149040300006,9707.425817144574,5,26,31.0,1.146421641026407
306C,PUNGGOL PL,823306,2,297.4431708277693,17,0,478.58879520310984,12029.745699493107,7,20,47.0,5.95528349696199
306D,PUNGGOL DR,824306,2,263.2557675526592,17,0,514.5198941726945,12014.978145536483,7,20,47.0,5.773801662301007
307,BT BATOK ST 31,650307,3,163.39802855789657,60,0,425.09004753690306,13277.542331516293,5,15,40.0,0.0
307,CANBERRA RD,750307,1,352.89358660059435,78,1,389.53790439461727,16204.436874513147,3,10,41.0,0.120205542330818
307,CHOA CHU KANG AVE 4,680307,1,250.52972939870085,119,1,182.58901390355777,15373.754828438812,5,17,27.0,0.499387934012007
307,CLEMENTI AVE 4,120307,2,203.5440648313769,45,0,742.0961112803529,9660.943648561686,8,12,5.0,3.105505962115725
307,HOUGANG AVE 5,530307,1,52.03269518691666,36,0,589.7708182593321,7495.673506740598,8,18,23.0,0.690517542502814
307,JURONG EAST ST 32,600307,0,418.4058290785336,10,0,524.3022958281531,14070.747031256777,2,15,7.0,2.308312974453893
307,SERANGOON AVE 2,550307,0,423.78265800833435,23,0,465.295606884238,5557.762226887833,4,13,22.0,0.573522647394141
307,SHUNFU RD,570307,1,337.93509159420114,13,1,208.99095034112003,5517.731816008951,6,16,4.0,0.45588956984739
307,TAMPINES ST 32,520307,2,317.7986721706182,74,0,403.7534523431244,11149.56283025444,5,17,16.0,0.810537524008977
307,WOODLANDS AVE 1,730307,1,399.19565708464347,63,0,432.586929318996,16432.96492416452,8,13,63.0,0.554028640988384
307A,ANCHORVALE RD,541307,0,529.4948207847276,12,0,866.0906811665737,9652.832141544726,6,26,31.0,0.948498796802358
307A,ANG MO KIO AVE 1,561307,2,320.2697185390299,14,0,715.0407124779024,7040.628912315238,7,18,2.0,9.323258914613897
307B,ANG MO KIO AVE 1,562307,2,343.860594676282,14,0,706.0041252592684,7021.860524656887,7,18,2.0,9.95393392832656
307B,ANCHORVALE RD,542307,0,595.0754523572036,17,0,925.7214965041226,9653.90741600948,4,26,31.0,1.064827468918452
307C,ANCHORVALE RD,543307,0,630.5561447687625,18,0,951.4086705842503,9684.670156946644,4,26,31.0,1.146421641026407
307C,ANG MO KIO AVE 1,563307,1,297.5610796901069,12,0,675.3756290596734,6982.511636321244,7,18,2.0,11.087611278447582
307D,ANCHORVALE RD,544307,0,703.1593035321114,17,0,1012.6861153354823,9712.870989792098,4,25,31.0,1.054649389390645
308,BT BATOK ST 31,650308,3,166.15902042922173,60,0,422.2327001349088,13298.297694280673,5,14,40.0,0.0
308,CANBERRA RD,750308,1,329.53104572839743,78,1,355.5139007939243,16245.842006257044,3,10,41.0,0.749436030811789
308,CHOA CHU KANG AVE 4,680308,1,248.12484241088012,119,1,175.47515372640703,15389.625619828119,5,17,27.0,0.497919932728265
308,CLEMENTI AVE 4,120308,2,246.1571158652897,45,0,697.5458206773069,9666.73289226947,8,12,5.0,3.107906168332572
308,HOUGANG AVE 5,530308,1,94.96826761020155,36,0,621.8508184706087,7543.823098572252,4,16,23.0,0.530354567642668
308,JURONG EAST ST 32,600308,0,423.7931413762591,10,0,590.7671125122259,14135.446840501685,2,15,7.0,1.905882771928431
308,SERANGOON AVE 2,550308,0,535.84743241713,16,1,347.96985632496353,5506.805025559589,4,15,22.0,1.051573087764546
308,SHUNFU RD,570308,1,243.4935398489619,18,1,271.55439783955705,5561.411630236439,5,16,4.0,0.424084032993743
